L,Nsteps,Ntot,S2_tot,V,V_offset,beta,chi,dBeta,file_mtime,interacting,lattice_geometry,mu_glob,mu_r,mu_s,n_r,n_s,s2_r,s2_s,shift,spinful,svd,t,tp,varsigma,ymax
25,200,39,1.009573265169022,1.0,-0.1565937282014078,16.499999999999964,64,0.1,1764110114.0,True,sawtooth,-0.0071381068535995,-0.0071381068535995,0.1494556213478083,0.38,0.4,0.0180546258188037,0.022328304787957,-2.0,False,1e-08,1.0,1.41421356237,0.1058288466176302,0
25,200,40,1.1164152393978546,1.0,0.0,16.499999999999964,64,0.1,1764110114.0,True,sawtooth,0.1494556213478083,0.1494556213478083,0.1494556213478083,0.4,0.4,0.022328304787957,0.022328304787957,-2.0,False,1e-08,1.0,1.41421356237,0.0,0
25,200,41,1.2065082939729042,1.0,0.1327852670890978,16.499999999999964,64,0.1,1764110114.0,True,sawtooth,0.2822408884369061,0.2822408884369061,0.1494556213478083,0.4199999999999999,0.4,0.025932026970959,0.022328304787957,-2.0,False,1e-08,1.0,1.41421356237,-0.0746725530401308,0
25,200,42,1.346534558213824,1.0,0.241407948516022,16.499999999999964,64,0.1,1764110114.0,True,sawtooth,0.3908635698638303,0.3908635698638303,0.1494556213478083,0.4399999999999999,0.4,0.0315330775405958,0.022328304787957,-2.0,False,1e-08,1.0,1.41421356237,-0.1708974473861423,0
25,200,43,1.4606550018796998,1.0,0.3313736382232367,16.499999999999964,64,0.1,1764110114.0,True,sawtooth,0.480829259571045,0.480829259571045,0.1494556213478083,0.4599999999999999,0.4,0.0360978952872309,0.022328304787957,-2.0,False,1e-08,1.0,1.41421356237,-0.2356749280554594,0
25,200,44,1.2785155928514738,1.0,0.4239988425826295,16.499999999999964,64,0.1,1764110114.0,True,sawtooth,0.5734544639304379,0.5734544639304379,0.1494556213478083,0.48,0.4,0.0288123189261018,0.022328304787957,-2.0,False,1e-08,1.0,1.41421356237,-0.1267879362285183,0
25,200,45,0.6907697537041889,1.0,0.6308171308888404,16.499999999999964,64,0.1,1764110114.0,True,sawtooth,0.7802727522366487,0.7802727522366487,0.1494556213478083,0.5,0.4,0.0053024853602104,0.022328304787957,-2.0,False,1e-08,1.0,1.41421356237,0.6161901030136034,0
25,200,46,,1.0,,16.499999999999964,64,0.1,1764110114.0,True,sawtooth,,,0.1494556213478083,0.52,0.4,,0.022328304787957,-2.0,False,1e-08,1.0,1.41421356237,,0
25,200,47,,1.0,,16.499999999999964,64,0.1,1764110114.0,True,sawtooth,,,0.1494556213478083,0.5399999999999999,0.4,,0.022328304787957,-2.0,False,1e-08,1.0,1.41421356237,,0
25,200,48,,1.0,,16.499999999999964,64,0.1,1764110114.0,True,sawtooth,,,0.1494556213478083,0.5599999999999999,0.4,,0.022328304787957,-2.0,False,1e-08,1.0,1.41421356237,,0
25,200,49,,1.0,,16.499999999999964,64,0.1,1764110114.0,True,sawtooth,,,0.1494556213478083,0.58,0.4,,0.022328304787957,-2.0,False,1e-08,1.0,1.41421356237,,0
25,200,30,,1.0,,16.599999999999966,64,0.1,1764110114.0,True,sawtooth,,,0.1495399600037079,0.1999999999999999,0.4,,0.0222109168842716,-2.0,False,1e-08,1.0,1.41421356237,,0
25,200,31,,1.0,,16.599999999999966,64,0.1,1764110114.0,True,sawtooth,,,0.1495399600037079,0.2199999999999999,0.4,,0.0222109168842716,-2.0,False,1e-08,1.0,1.41421356237,,0
25,200,32,,1.0,,16.599999999999966,64,0.1,1764110114.0,True,sawtooth,,,0.1495399600037079,0.24,0.4,,0.0222109168842716,-2.0,False,1e-08,1.0,1.41421356237,,0
25,200,33,,1.0,,16.599999999999966,64,0.1,1764110114.0,True,sawtooth,,,0.1495399600037079,0.26,0.4,,0.0222109168842716,-2.0,False,1e-08,1.0,1.41421356237,,0
25,200,34,,1.0,,16.599999999999966,64,0.1,1764110114.0,True,sawtooth,,,0.1495399600037079,0.28,0.4,,0.0222109168842716,-2.0,False,1e-08,1.0,1.41421356237,,0
25,200,35,0.802152062638857,1.0,-1.0329415529917747,16.599999999999966,64,0.1,1764110114.0,True,sawtooth,-0.8834015929880666,-0.8834015929880666,0.1495399600037079,0.2999999999999999,0.4,0.0098751656212826,0.0222109168842716,-2.0,False,1e-08,1.0,1.41421356237,0.3844580048328956,0
25,200,36,0.8501156324873443,1.0,-0.77702603018516,16.599999999999966,64,0.1,1764110114.0,True,sawtooth,-0.6274860701814521,-0.6274860701814521,0.1495399600037079,0.3199999999999999,0.4,0.011793708415222,0.0222109168842716,-2.0,False,1e-08,1.0,1.41421356237,0.3063468095090188,0
25,200,37,0.8680872322750721,1.0,-0.5470187874803291,16.599999999999966,64,0.1,1764110114.0,True,sawtooth,-0.397478827476621,-0.397478827476621,0.1495399600037079,0.3399999999999999,0.4,0.0125125724067312,0.0222109168842716,-2.0,False,1e-08,1.0,1.41421356237,0.2793021287769424,0
25,200,38,0.9361938888394036,1.0,-0.3399498685387205,16.599999999999966,64,0.1,1764110114.0,True,sawtooth,-0.1904099085350125,-0.1904099085350125,0.1495399600037079,0.36,0.4,0.0152368386693044,0.0222109168842716,-2.0,False,1e-08,1.0,1.41421356237,0.1862348787496613,0
25,200,39,1.0035349180114734,1.0,-0.1566183051492392,16.599999999999966,64,0.1,1764110114.0,True,sawtooth,-0.0070783451455312,-0.0070783451455312,0.1495399600037079,0.38,0.4,0.0179304798361872,0.0222109168842716,-2.0,False,1e-08,1.0,1.41421356237,0.1066339838120977,0
25,200,40,1.1105458442135838,1.0,0.0,16.599999999999966,64,0.1,1764110114.0,True,sawtooth,0.1495399600037079,0.1495399600037079,0.1495399600037079,0.4,0.4,0.0222109168842716,0.0222109168842716,-2.0,False,1e-08,1.0,1.41421356237,0.0,0
25,200,41,1.199705123606144,1.0,0.1328149064815181,16.599999999999966,64,0.1,1764110114.0,True,sawtooth,0.2823548664852261,0.2823548664852261,0.1495399600037079,0.4199999999999999,0.4,0.025777288059974,0.0222109168842716,-2.0,False,1e-08,1.0,1.41421356237,-0.0743176615971764,0
25,200,42,1.3393435775821343,1.0,0.2414258958133102,16.599999999999966,64,0.1,1764110114.0,True,sawtooth,0.3909658558170182,0.3909658558170182,0.1495399600037079,0.4399999999999999,0.4,0.0313628262190137,0.0222109168842716,-2.0,False,1e-08,1.0,1.41421356237,-0.1708282603494395,0
25,200,43,1.4540304920230378,1.0,0.33126020378067,16.599999999999966,64,0.1,1764110114.0,True,sawtooth,0.4808001637843779,0.4808001637843779,0.1495399600037079,0.4599999999999999,0.4,0.0359503027966498,0.0222109168842716,-2.0,False,1e-08,1.0,1.41421356237,-0.236229329229233,0
25,200,44,1.2731034222834072,1.0,0.4236603449151357,16.599999999999966,64,0.1,1764110114.0,True,sawtooth,0.5732003049188437,0.5732003049188437,0.1495399600037079,0.48,0.4,0.0287132200070646,0.0222109168842716,-2.0,False,1e-08,1.0,1.41421356237,-0.1276860742218917,0
25,200,45,0.6857629267315116,1.0,0.6305687381531905,16.599999999999966,64,0.1,1764110114.0,True,sawtooth,0.7801086981568984,0.7801086981568984,0.1495399600037079,0.5,0.4,0.0052196001849887,0.0222109168842716,-2.0,False,1e-08,1.0,1.41421356237,0.6194311487596387,0
25,200,46,,1.0,,16.599999999999966,64,0.1,1764110114.0,True,sawtooth,,,0.1495399600037079,0.52,0.4,,0.0222109168842716,-2.0,False,1e-08,1.0,1.41421356237,,0
25,200,47,,1.0,,16.599999999999966,64,0.1,1764110114.0,True,sawtooth,,,0.1495399600037079,0.5399999999999999,0.4,,0.0222109168842716,-2.0,False,1e-08,1.0,1.41421356237,,0
25,200,48,,1.0,,16.599999999999966,64,0.1,1764110114.0,True,sawtooth,,,0.1495399600037079,0.5599999999999999,0.4,,0.0222109168842716,-2.0,False,1e-08,1.0,1.41421356237,,0
25,200,49,,1.0,,16.599999999999966,64,0.1,1764110114.0,True,sawtooth,,,0.1495399600037079,0.58,0.4,,0.0222109168842716,-2.0,False,1e-08,1.0,1.41421356237,,0
25,200,30,,1.0,,16.699999999999967,64,0.1,1764110114.0,True,sawtooth,,,0.1496227769010648,0.1999999999999999,0.4,,0.0220951668618948,-2.0,False,1e-08,1.0,1.41421356237,,0
25,200,31,,1.0,,16.699999999999967,64,0.1,1764110114.0,True,sawtooth,,,0.1496227769010648,0.2199999999999999,0.4,,0.0220951668618948,-2.0,False,1e-08,1.0,1.41421356237,,0
25,200,32,,1.0,,16.699999999999967,64,0.1,1764110114.0,True,sawtooth,,,0.1496227769010648,0.24,0.4,,0.0220951668618948,-2.0,False,1e-08,1.0,1.41421356237,,0
25,200,33,,1.0,,16.699999999999967,64,0.1,1764110114.0,True,sawtooth,,,0.1496227769010648,0.26,0.4,,0.0220951668618948,-2.0,False,1e-08,1.0,1.41421356237,,0
25,200,34,,1.0,,16.699999999999967,64,0.1,1764110114.0,True,sawtooth,,,0.1496227769010648,0.28,0.4,,0.0220951668618948,-2.0,False,1e-08,1.0,1.41421356237,,0
25,200,35,0.7969248074042198,1.0,-1.0330445707535671,16.699999999999967,64,0.1,1764110114.0,True,sawtooth,-0.8834217938525022,-0.8834217938525022,0.1496227769010648,0.2999999999999999,0.4,0.0097818254342739,0.0220951668618948,-2.0,False,1e-08,1.0,1.41421356237,0.3862767639185592,0
25,200,36,0.8448791625686652,1.0,-0.7770594935018981,16.699999999999967,64,0.1,1764110114.0,True,sawtooth,-0.6274367166008332,-0.6274367166008332,0.1496227769010648,0.3199999999999999,0.4,0.0116999996408517,0.0220951668618948,-2.0,False,1e-08,1.0,1.41421356237,0.3075933127951379,0
25,200,37,0.8624614914615889,1.0,-0.5470837654264491,16.699999999999967,64,0.1,1764110114.0,True,sawtooth,-0.3974609885253842,-0.3974609885253842,0.1496227769010648,0.3399999999999999,0.4,0.0124032927965686,0.0220951668618948,-2.0,False,1e-08,1.0,1.41421356237,0.2809364290833906,0
25,200,38,0.9305274220398484,1.0,-0.3400095606996718,16.699999999999967,64,0.1,1764110114.0,True,sawtooth,-0.190386783798607,-0.190386783798607,0.1496227769010648,0.36,0.4,0.015125930019699,0.0220951668618948,-2.0,False,1e-08,1.0,1.41421356237,0.1872388893956025,0
25,200,39,0.9975677943840978,1.0,-0.1566424997567149,16.699999999999967,64,0.1,1764110114.0,True,sawtooth,-0.00701972285565,-0.00701972285565,0.1496227769010648,0.38,0.4,0.017807544913469,0.0220951668618948,-2.0,False,1e-08,1.0,1.41421356237,0.1074518938102095,0
25,200,40,1.1047583430947427,1.0,0.0,16.699999999999967,64,0.1,1764110114.0,True,sawtooth,0.1496227769010648,0.1496227769010648,0.1496227769010648,0.4,0.4,0.0220951668618948,0.0220951668618948,-2.0,False,1e-08,1.0,1.41421356237,0.0,0
25,200,41,1.1929852558892915,1.0,0.1328443543446242,16.699999999999967,64,0.1,1764110114.0,True,sawtooth,0.2824671312456891,0.2824671312456891,0.1496227769010648,0.4199999999999999,0.4,0.0256242433736768,0.0220951668618948,-2.0,False,1e-08,1.0,1.41421356237,-0.0739547386348722,0
25,200,42,1.3322341931243111,1.0,0.2414445888676812,16.699999999999967,64,0.1,1764110114.0,True,sawtooth,0.3910673657687461,0.3910673657687461,0.1496227769010648,0.4399999999999999,0.4,0.0311942008630775,0.0220951668618948,-2.0,False,1e-08,1.0,1.41421356237,-0.1707476442231973,0
25,200,43,1.4474755327008044,1.0,0.3311495507779148,16.699999999999967,64,0.1,1764110114.0,True,sawtooth,0.4807723276789797,0.4807723276789797,0.1496227769010648,0.4599999999999999,0.4,0.0358038544461373,0.0220951668618948,-2.0,False,1e-08,1.0,1.41421356237,-0.2367688999665473,0
25,200,44,1.2677483421791813,1.0,0.4233271124697245,16.699999999999967,64,0.1,1764110114.0,True,sawtooth,0.5729498893707894,0.5729498893707894,0.1496227769010648,0.48,0.4,0.0286147668252723,0.0220951668618948,-2.0,False,1e-08,1.0,1.41421356237,-0.1285665251230135,0
25,200,45,0.6808304824374383,1.0,0.630325069242948,16.699999999999967,64,0.1,1764110114.0,True,sawtooth,0.7799478461440128,0.7799478461440128,0.1496227769010648,0.5,0.4,0.0051380524356026,0.0220951668618948,-2.0,False,1e-08,1.0,1.41421356237,0.6226628677664406,0
25,200,46,,1.0,,16.699999999999967,64,0.1,1764110114.0,True,sawtooth,,,0.1496227769010648,0.52,0.4,,0.0220951668618948,-2.0,False,1e-08,1.0,1.41421356237,,0
25,200,47,,1.0,,16.699999999999967,64,0.1,1764110114.0,True,sawtooth,,,0.1496227769010648,0.5399999999999999,0.4,,0.0220951668618948,-2.0,False,1e-08,1.0,1.41421356237,,0
25,200,48,,1.0,,16.699999999999967,64,0.1,1764110114.0,True,sawtooth,,,0.1496227769010648,0.5599999999999999,0.4,,0.0220951668618948,-2.0,False,1e-08,1.0,1.41421356237,,0
25,200,49,,1.0,,16.699999999999967,64,0.1,1764110114.0,True,sawtooth,,,0.1496227769010648,0.58,0.4,,0.0220951668618948,-2.0,False,1e-08,1.0,1.41421356237,,0
25,200,30,,1.0,,16.79999999999997,64,0.1,1764110114.0,True,sawtooth,,,0.1497041079702763,0.1999999999999999,0.4,,0.0219810236933785,-2.0,False,1e-08,1.0,1.41421356237,,0
25,200,31,,1.0,,16.79999999999997,64,0.1,1764110114.0,True,sawtooth,,,0.1497041079702763,0.2199999999999999,0.4,,0.0219810236933785,-2.0,False,1e-08,1.0,1.41421356237,,0
25,200,32,,1.0,,16.79999999999997,64,0.1,1764110114.0,True,sawtooth,,,0.1497041079702763,0.24,0.4,,0.0219810236933785,-2.0,False,1e-08,1.0,1.41421356237,,0
25,200,33,,1.0,,16.79999999999997,64,0.1,1764110114.0,True,sawtooth,,,0.1497041079702763,0.26,0.4,,0.0219810236933785,-2.0,False,1e-08,1.0,1.41421356237,,0
25,200,34,,1.0,,16.79999999999997,64,0.1,1764110114.0,True,sawtooth,,,0.1497041079702763,0.28,0.4,,0.0219810236933785,-2.0,False,1e-08,1.0,1.41421356237,,0
25,200,35,0.7917621228628318,1.0,-1.0331467397723313,16.79999999999997,64,0.1,1764110114.0,True,sawtooth,-0.883442631802055,-0.883442631802055,0.1497041079702763,0.2999999999999999,0.4,0.0096894612211347,0.0219810236933785,-2.0,False,1e-08,1.0,1.41421356237,0.3881078078034427,0
25,200,36,0.8397065682972281,1.0,-0.7770915632620639,16.79999999999997,64,0.1,1764110114.0,True,sawtooth,-0.6273874552917875,-0.6273874552917875,0.1497041079702763,0.3199999999999999,0.4,0.0116072390385106,0.0219810236933785,-2.0,False,1e-08,1.0,1.41421356237,0.3088514799849676,0
25,200,37,0.8569026212942085,1.0,-0.5471479670833049,16.79999999999997,64,0.1,1764110114.0,True,sawtooth,-0.3974438591130286,-0.3974438591130286,0.1497041079702763,0.3399999999999999,0.4,0.0122950811583898,0.0219810236933785,-2.0,False,1e-08,1.0,1.41421356237,0.2825858590664503,0
25,200,38,0.9249287313981688,1.0,-0.3400688258232298,16.79999999999997,64,0.1,1764110114.0,True,sawtooth,-0.1903647178529534,-0.1903647178529534,0.1497041079702763,0.36,0.4,0.0150161255625482,0.0219810236933785,-2.0,False,1e-08,1.0,1.41421356237,0.1882549945308161,0
25,200,39,0.9916705190962244,1.0,-0.1566663158042463,16.79999999999997,64,0.1,1764110114.0,True,sawtooth,-0.00696220783397,-0.00696220783397,0.1497041079702763,0.38,0.4,0.0176857970704704,0.0219810236933785,-2.0,False,1e-08,1.0,1.41421356237,0.108282603450352,0
25,200,40,1.0990511846689257,1.0,0.0,16.79999999999997,64,0.1,1764110114.0,True,sawtooth,0.1497041079702763,0.1497041079702763,0.1497041079702763,0.4,0.4,0.0219810236933785,0.0219810236933785,-2.0,False,1e-08,1.0,1.41421356237,0.0,0
25,200,41,1.1863471593608208,1.0,0.1328736036728354,16.79999999999997,64,0.1,1764110114.0,True,sawtooth,0.2825777116431117,0.2825777116431117,0.1497041079702763,0.4199999999999999,0.4,0.0254728626810543,0.0219810236933785,-2.0,False,1e-08,1.0,1.41421356237,-0.0735838358975197,0
25,200,42,1.3252050349250033,1.0,0.2414639894989291,16.79999999999997,64,0.1,1764110114.0,True,sawtooth,0.3911680974692054,0.3911680974692054,0.1497041079702763,0.4399999999999999,0.4,0.0310271777036216,0.0219810236933785,-2.0,False,1e-08,1.0,1.41421356237,-0.1706557432970185,0
25,200,43,1.440988966494101,1.0,0.331041609685448,16.79999999999997,64,0.1,1764110114.0,True,sawtooth,0.4807457176557243,0.4807457176557243,0.1497041079702763,0.4599999999999999,0.4,0.0356585349663855,0.0219810236933785,-2.0,False,1e-08,1.0,1.41421356237,-0.2372938237390557,0
25,200,44,1.2624492919077486,1.0,0.42299903947681,16.79999999999997,64,0.1,1764110114.0,True,sawtooth,0.5727031474470864,0.5727031474470864,0.1497041079702763,0.48,0.4,0.0285169479829314,0.0219810236933785,-2.0,False,1e-08,1.0,1.41421356237,-0.1294294418684367,0
25,200,45,0.6759710809477277,1.0,0.6300860206620836,16.79999999999997,64,0.1,1764110114.0,True,sawtooth,0.77979012863236,0.77979012863236,0.1497041079702763,0.5,0.4,0.0050578195445306,0.0219810236933785,-2.0,False,1e-08,1.0,1.41421356237,0.6258849167452981,0
25,200,46,,1.0,,16.79999999999997,64,0.1,1764110114.0,True,sawtooth,,,0.1497041079702763,0.52,0.4,,0.0219810236933785,-2.0,False,1e-08,1.0,1.41421356237,,0
25,200,47,,1.0,,16.79999999999997,64,0.1,1764110114.0,True,sawtooth,,,0.1497041079702763,0.5399999999999999,0.4,,0.0219810236933785,-2.0,False,1e-08,1.0,1.41421356237,,0
25,200,48,,1.0,,16.79999999999997,64,0.1,1764110114.0,True,sawtooth,,,0.1497041079702763,0.5599999999999999,0.4,,0.0219810236933785,-2.0,False,1e-08,1.0,1.41421356237,,0
25,200,49,,1.0,,16.79999999999997,64,0.1,1764110114.0,True,sawtooth,,,0.1497041079702763,0.58,0.4,,0.0219810236933785,-2.0,False,1e-08,1.0,1.41421356237,,0
25,200,30,,1.0,,16.89999999999997,64,0.1,1764110114.0,True,sawtooth,,,0.1497839883067029,0.1999999999999999,0.4,,0.0218684571398283,-2.0,False,1e-08,1.0,1.41421356237,,0
25,200,31,,1.0,,16.89999999999997,64,0.1,1764110114.0,True,sawtooth,,,0.1497839883067029,0.2199999999999999,0.4,,0.0218684571398283,-2.0,False,1e-08,1.0,1.41421356237,,0
25,200,32,,1.0,,16.89999999999997,64,0.1,1764110114.0,True,sawtooth,,,0.1497839883067029,0.24,0.4,,0.0218684571398283,-2.0,False,1e-08,1.0,1.41421356237,,0
25,200,33,,1.0,,16.89999999999997,64,0.1,1764110114.0,True,sawtooth,,,0.1497839883067029,0.26,0.4,,0.0218684571398283,-2.0,False,1e-08,1.0,1.41421356237,,0
25,200,34,,1.0,,16.89999999999997,64,0.1,1764110114.0,True,sawtooth,,,0.1497839883067029,0.28,0.4,,0.0218684571398283,-2.0,False,1e-08,1.0,1.41421356237,,0
25,200,35,0.7866628918392186,1.0,-1.03324808279116,16.89999999999997,64,0.1,1764110114.0,True,sawtooth,-0.8834640944844572,-0.8834640944844572,0.1497839883067029,0.2999999999999999,0.4,0.0095980585337403,0.0218684571398283,-2.0,False,1e-08,1.0,1.41421356237,0.3899509794277884,0
25,200,36,0.8345967001191303,1.0,-0.7771222641906885,16.89999999999997,64,0.1,1764110114.0,True,sawtooth,-0.6273382758839856,-0.6273382758839856,0.1497839883067029,0.3199999999999999,0.4,0.0115154108649368,0.0218684571398283,-2.0,False,1e-08,1.0,1.41421356237,0.3101212320098355,0
25,200,37,0.8514096084908579,1.0,-0.5472114055291482,16.89999999999997,64,0.1,1764110114.0,True,sawtooth,-0.3974274172224452,-0.3974274172224452,0.1497839883067029,0.3399999999999999,0.4,0.0121879271998059,0.0218684571398283,-2.0,False,1e-08,1.0,1.41421356237,0.2842500790301557,0
25,200,38,0.9193965736610484,1.0,-0.3401276776670042,16.89999999999997,64,0.1,1764110114.0,True,sawtooth,-0.1903436893603012,-0.1903436893603012,0.1497839883067029,0.36,0.4,0.0149074058066135,0.0218684571398283,-2.0,False,1e-08,1.0,1.41421356237,0.1892831540989925,0
25,200,39,0.9858417593120558,1.0,-0.1566897572311293,16.89999999999997,64,0.1,1764110114.0,True,sawtooth,-0.0069057689244263,-0.0069057689244263,0.1497839883067029,0.38,0.4,0.0175652132326538,0.0218684571398283,-2.0,False,1e-08,1.0,1.41421356237,0.1091261317175641,0
25,200,40,1.0934228569914182,1.0,0.0,16.89999999999997,64,0.1,1764110114.0,True,sawtooth,0.1497839883067029,0.1497839883067029,0.1497839883067029,0.4,0.4,0.0218684571398283,0.0218684571398283,-2.0,False,1e-08,1.0,1.41421356237,0.0,0
25,200,41,1.1797893394487402,1.0,0.1329026479182125,16.89999999999997,64,0.1,1764110114.0,True,sawtooth,0.2826866362249154,0.2826866362249154,0.1497839883067029,0.4199999999999999,0.4,0.0253231164381212,0.0218684571398283,-2.0,False,1e-08,1.0,1.41421356237,-0.0732050032742938,0
25,200,42,1.318254763348519,1.0,0.2414840607069516,16.89999999999997,64,0.1,1764110114.0,True,sawtooth,0.3912680490136546,0.3912680490136546,0.1497839883067029,0.4399999999999999,0.4,0.0308617333941123,0.0218684571398283,-2.0,False,1e-08,1.0,1.41421356237,-0.1705526978609216,0
25,200,43,1.434569662928221,1.0,0.3309363127644352,16.89999999999997,64,0.1,1764110114.0,True,sawtooth,0.4807203010711381,0.4807203010711381,0.1497839883067029,0.4599999999999999,0.4,0.0355143293773004,0.0218684571398283,-2.0,False,1e-08,1.0,1.41421356237,-0.2378042800936269,0
25,200,44,1.257205240266684,1.0,0.4226760225071392,16.89999999999997,64,0.1,1764110114.0,True,sawtooth,0.5724600108138422,0.5724600108138422,0.1497839883067029,0.48,0.4,0.0284197524708389,0.0218684571398283,-2.0,False,1e-08,1.0,1.41421356237,-0.1302749766144177,0
25,200,45,0.6711834126359238,1.0,0.6298514914227,16.89999999999997,64,0.1,1764110114.0,True,sawtooth,0.779635479729403,0.779635479729403,0.1497839883067029,0.5,0.4,0.0049788793656085,0.0218684571398283,-2.0,False,1e-08,1.0,1.41421356237,0.6290969597970884,0
25,200,46,,1.0,,16.89999999999997,64,0.1,1764110114.0,True,sawtooth,,,0.1497839883067029,0.52,0.4,,0.0218684571398283,-2.0,False,1e-08,1.0,1.41421356237,,0
25,200,47,,1.0,,16.89999999999997,64,0.1,1764110114.0,True,sawtooth,,,0.1497839883067029,0.5399999999999999,0.4,,0.0218684571398283,-2.0,False,1e-08,1.0,1.41421356237,,0
25,200,48,,1.0,,16.89999999999997,64,0.1,1764110114.0,True,sawtooth,,,0.1497839883067029,0.5599999999999999,0.4,,0.0218684571398283,-2.0,False,1e-08,1.0,1.41421356237,,0
25,200,49,,1.0,,16.89999999999997,64,0.1,1764110114.0,True,sawtooth,,,0.1497839883067029,0.58,0.4,,0.0218684571398283,-2.0,False,1e-08,1.0,1.41421356237,,0
25,200,30,,1.0,,16.99999999999997,64,0.1,1764110114.0,True,sawtooth,,,0.1498624521747837,0.1999999999999999,0.4,,0.0217574377006011,-2.0,False,1e-08,1.0,1.41421356237,,0
25,200,31,,1.0,,16.99999999999997,64,0.1,1764110114.0,True,sawtooth,,,0.1498624521747837,0.2199999999999999,0.4,,0.0217574377006011,-2.0,False,1e-08,1.0,1.41421356237,,0
25,200,32,,1.0,,16.99999999999997,64,0.1,1764110114.0,True,sawtooth,,,0.1498624521747837,0.24,0.4,,0.0217574377006011,-2.0,False,1e-08,1.0,1.41421356237,,0
25,200,33,,1.0,,16.99999999999997,64,0.1,1764110114.0,True,sawtooth,,,0.1498624521747837,0.26,0.4,,0.0217574377006011,-2.0,False,1e-08,1.0,1.41421356237,,0
25,200,34,,1.0,,16.99999999999997,64,0.1,1764110114.0,True,sawtooth,,,0.1498624521747837,0.28,0.4,,0.0217574377006011,-2.0,False,1e-08,1.0,1.41421356237,,0
25,200,35,0.7816260234088532,1.0,-1.0333486219805188,16.99999999999997,64,0.1,1764110114.0,True,sawtooth,-0.8834861698057351,-0.8834861698057351,0.1498624521747837,0.2999999999999999,0.4,0.0095076032357529,0.0217574377006011,-2.0,False,1e-08,1.0,1.41421356237,0.3918061226846008,0
25,200,36,0.829548436410591,1.0,-0.7771516206497366,16.99999999999997,64,0.1,1764110114.0,True,sawtooth,-0.6272891684749529,-0.6272891684749529,0.1498624521747837,0.3199999999999999,0.4,0.0114244997558224,0.0217574377006011,-2.0,False,1e-08,1.0,1.41421356237,0.3114024899344262,0
25,200,37,0.8459813303061386,1.0,-0.5472741009222563,16.99999999999997,64,0.1,1764110114.0,True,sawtooth,-0.3974116487474725,-0.3974116487474725,0.1498624521747837,0.3399999999999999,0.4,0.0120818155116443,0.0217574377006011,-2.0,False,1e-08,1.0,1.41421356237,0.2859289514537943,0
25,200,38,0.913929737753958,1.0,-0.340186129734471,16.99999999999997,64,0.1,1764110114.0,True,sawtooth,-0.1903236775596872,-0.1903236775596872,0.1498624521747837,0.36,0.4,0.0147997518095571,0.0217574377006011,-2.0,False,1e-08,1.0,1.41421356237,0.190323325842942,0
25,200,39,0.9800802209409284,1.0,-0.1567128280960181,16.99999999999997,64,0.1,1764110114.0,True,sawtooth,-0.0068503759212344,-0.0068503759212344,0.1498624521747837,0.38,0.4,0.0174457711370359,0.0217574377006011,-2.0,False,1e-08,1.0,1.41421356237,0.1099824910104245,0
25,200,40,1.0878718850300588,1.0,0.0,16.99999999999997,64,0.1,1764110114.0,True,sawtooth,0.1498624521747837,0.1498624521747837,0.1498624521747837,0.4,0.4,0.0217574377006011,0.0217574377006011,-2.0,False,1e-08,1.0,1.41421356237,0.0,0
25,200,41,1.1733103364918618,1.0,0.1329314809867075,16.99999999999997,64,0.1,1764110114.0,True,sawtooth,0.2827939331614912,0.2827939331614912,0.1498624521747837,0.4199999999999999,0.4,0.0251749757590732,0.0217574377006011,-2.0,False,1e-08,1.0,1.41421356237,-0.072818289249253,0
25,200,42,1.3113820674899077,1.0,0.2415047666539797,16.99999999999997,64,0.1,1764110114.0,True,sawtooth,0.3913672188287634,0.3913672188287634,0.1498624521747837,0.4399999999999999,0.4,0.0306978449989951,0.0217574377006011,-2.0,False,1e-08,1.0,1.41421356237,-0.1704386448471614,0
25,200,43,1.4282165170201928,1.0,0.3308335940324982,16.99999999999997,64,0.1,1764110114.0,True,sawtooth,0.4806960462072819,0.4806960462072819,0.1498624521747837,0.4599999999999999,0.4,0.0353712229802065,0.0217574377006011,-2.0,False,1e-08,1.0,1.41421356237,-0.2383004452995847,0
25,200,44,1.2520151838292344,1.0,0.4223579604312537,16.99999999999997,64,0.1,1764110114.0,True,sawtooth,0.5722204126060374,0.5722204126060374,0.1498624521747837,0.48,0.4,0.0283231696525681,0.0217574377006011,-2.0,False,1e-08,1.0,1.41421356237,-0.1311032812694413,0
25,200,45,0.6664661965992292,1.0,0.6296213829968551,16.99999999999997,64,0.1,1764110114.0,True,sawtooth,0.7794838351716388,0.7794838351716388,0.1498624521747837,0.5,0.4,0.0049012101633679,0.0217574377006011,-2.0,False,1e-08,1.0,1.41421356237,0.632298668081191,0
25,200,46,,1.0,,16.99999999999997,64,0.1,1764110114.0,True,sawtooth,,,0.1498624521747837,0.52,0.4,,0.0217574377006011,-2.0,False,1e-08,1.0,1.41421356237,,0
25,200,47,,1.0,,16.99999999999997,64,0.1,1764110114.0,True,sawtooth,,,0.1498624521747837,0.5399999999999999,0.4,,0.0217574377006011,-2.0,False,1e-08,1.0,1.41421356237,,0
25,200,48,,1.0,,16.99999999999997,64,0.1,1764110114.0,True,sawtooth,,,0.1498624521747837,0.5599999999999999,0.4,,0.0217574377006011,-2.0,False,1e-08,1.0,1.41421356237,,0
