beta,Ntot,n_s,n_r,mu_s,mu_r,V_offset,mu_glob,s2_s,s2_r,S2_tot,varsigma,file_mtime,V,shift,tp
0.2,57,0.44,0.7,-1.8372122133246471,3.93467158750023,5.771883800824877,3.93467158750023,0.6592596021946155,0.5404493386205156,29.992723520378277,0.09903257326179084,1764991820.0,0.3,-2,1.41421356237
0.2,58,0.44,0.72,-1.8372122133246471,4.452681787327161,6.289894000651808,4.452681787327161,0.6592596021946155,0.5127521486347929,29.30029377073521,0.1250051063533641,1764991820.0,0.3,-2,1.41421356237
0.2,59,0.44,0.74,-1.8372122133246471,4.97562572310597,6.812837936430617,4.97562572310597,0.6592596021946155,0.48447671818496285,28.593408009489462,0.15281746403895477,1764991820.0,0.3,-2,1.41421356237
0.2,60,0.44,0.76,-1.8372122133246471,,,,0.6592596021946155,,,,1764991820.0,0.3,-2,1.41421356237
0.2,61,0.44,0.78,-1.8372122133246471,,,,0.6592596021946155,,,,1764991820.0,0.3,-2,1.41421356237
0.2,62,0.44,0.8,-1.8372122133246471,,,,0.6592596021946155,,,,1764991820.0,0.3,-2,1.41421356237
0.2,63,0.44,0.8200000000000001,-1.8372122133246471,,,,0.6592596021946155,,,,1764991820.0,0.3,-2,1.41421356237
0.2,64,0.44,0.8400000000000001,-1.8372122133246471,,,,0.6592596021946155,,,,1764991820.0,0.3,-2,1.41421356237
0.2,65,0.44,0.8600000000000001,-1.8372122133246471,,,,0.6592596021946155,,,,1764991820.0,0.3,-2,1.41421356237
0.2,66,0.44,0.8800000000000001,-1.8372122133246471,,,,0.6592596021946155,,,,1764991820.0,0.3,-2,1.41421356237
0.2,67,0.44,0.9000000000000001,-1.8372122133246471,,,,0.6592596021946155,,,,1764991820.0,0.3,-2,1.41421356237
0.2,68,0.44,0.9200000000000002,-1.8372122133246471,,,,0.6592596021946155,,,,1764991820.0,0.3,-2,1.41421356237
0.2,69,0.44,0.94,-1.8372122133246471,,,,0.6592596021946155,,,,1764991820.0,0.3,-2,1.41421356237
0.2,70,0.44,0.96,-1.8372122133246471,,,,0.6592596021946155,,,,1764991820.0,0.3,-2,1.41421356237
0.2,71,0.44,0.98,-1.8372122133246471,,,,0.6592596021946155,,,,1764991820.0,0.3,-2,1.41421356237
0.2,72,0.44,1.0,-1.8372122133246471,,,,0.6592596021946155,,,,1764991820.0,0.3,-2,1.41421356237
0.30000000000000004,22,0.44,0.0,-1.43891623005385,,,,0.6342668804041653,,,,1764991820.0,0.3,-2,1.41421356237
0.30000000000000004,23,0.44,0.020000000000000018,-1.43891623005385,,,,0.6342668804041653,,,,1764991820.0,0.3,-2,1.41421356237
0.30000000000000004,24,0.44,0.03999999999999998,-1.43891623005385,,,,0.6342668804041653,,,,1764991820.0,0.3,-2,1.41421356237
0.30000000000000004,25,0.44,0.06,-1.43891623005385,,,,0.6342668804041653,,,,1764991820.0,0.3,-2,1.41421356237
