beta,Ntot,n_s,n_r,mu_s,mu_r,V_offset,mu_glob,s2_s,s2_r,S2_tot,varsigma,file_mtime,V,shift,tp
0.2,57,0.7,0.43999999999999995,3.117568746613794,-2.3524579645988934,-5.470026711212688,-2.3524579645988934,0.5364260004925038,0.6585214502438157,29.873686268407983,-0.10217641761240417,1765078400.0,-0.1,-2,1.41421356237
0.2,58,0.7,0.45999999999999996,3.117568746613794,-1.943600361577943,-5.061169108191737,-1.943600361577943,0.5364260004925038,0.6676361034297371,30.101552598056024,-0.10897286984601166,1765078400.0,-0.1,-2,1.41421356237
0.2,59,0.7,0.48,3.117568746613794,-1.5408152678314986,-4.658384014445293,-1.5408152678314986,0.5364260004925038,0.6706793513655241,30.1776337964507,-0.11121924914538064,1765078400.0,-0.1,-2,1.41421356237
0.2,60,0.7,0.5,3.117568746613794,-1.1380301740850545,-4.255598920698848,-1.1380301740850545,0.5364260004925038,0.6737225993013112,30.25371499484537,-0.11345433018077285,1765078400.0,-0.1,-2,1.41421356237
0.2,61,0.7,0.52,3.117568746613794,-0.7356799036737903,-3.853248650287584,-0.7356799036737903,0.5364260004925038,0.6737097842874871,30.253394619499772,-0.11344494189959205,1765078400.0,-0.1,-2,1.41421356237
0.2,62,0.7,0.54,3.117568746613794,-0.33243600170941917,-3.450004748323213,-0.33243600170941917,0.5364260004925038,0.6696457367695194,30.151793431550576,-0.11045755584941067,1765078400.0,-0.1,-2,1.41421356237
0.2,63,0.7,0.56,3.117568746613794,0.07332453207355197,-3.044244214540242,0.07332453207355197,0.5364260004925038,0.6626231449384702,29.976228635774348,-0.10524768307191229,1765078400.0,-0.1,-2,1.41421356237
0.2,64,0.7,0.5800000000000001,3.117568746613794,0.48296214938763055,-2.6346065972261634,0.48296214938763055,0.5364260004925038,0.6526827657529508,29.727719156136367,-0.09776798267791882,1765078400.0,-0.1,-2,1.41421356237
0.2,65,0.7,0.6000000000000001,3.117568746613794,0.8979119865215452,-2.2196567600922483,0.8979119865215452,0.5364260004925038,0.6398907912920646,29.407919794614212,-0.08795657047673043,1765078400.0,-0.1,-2,1.41421356237
0.2,66,0.7,0.6200000000000001,3.117568746613794,1.3251353048313832,-1.7924334417824106,1.3251353048313832,0.5364260004925038,0.6227698279070178,28.97989570998804,-0.07448597148052824,1765078400.0,-0.1,-2,1.41421356237
0.2,67,0.7,0.6400000000000001,3.117568746613794,1.7550181432848067,-1.3625506033289871,1.7550181432848067,0.5364260004925038,0.6048138834481656,28.530997098516732,-0.05992419640954043,1765078400.0,-0.1,-2,1.41421356237
